timestamp_ms,timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,eth_force_x,eth_force_y,eth_force_z,eth_torque_x,eth_torque_y,eth_torque_z,ee_x,ee_y,ee_z,ee_qx,ee_qy,ee_qz,ee_qw,R1,R2,R3,R4,R5,R6
1753699228810,2025-07-28 12:40:28.810730,5.028192,3.086554,-1.4394187,-0.2728629,0.46618176,-0.17445724,-1.397722840309143,1.5868695974349976,-0.9957787394523621,-0.07769849896430969,-0.07207278907299042,0.0018571621039882302,0.40884456,0.13092184,0.40079305,0.6850641,0.057430826,0.23404063,-0.6874692,23.0,24.0,22.0,23.0,23.0,27.0
1753699228812,2025-07-28 12:40:28.812875,5.333558,3.0737777,-1.4953804,-0.27570117,0.46674433,-0.16579467,-1.2963625192642212,1.5756925344467163,-0.9748227000236511,-0.07799366116523743,-0.07428799569606781,0.0016823789337649941,0.40884456,0.13092184,0.40079305,0.6850641,0.057430826,0.23404063,-0.6874692,23.0,24.0,22.0,23.0,23.0,27.0
1753699228814,2025-07-28 12:40:28.814657,5.0684342,3.0585222,-1.6145887,-0.27840889,0.46587944,-0.16890272,-1.2963625192642212,1.5756925344467163,-0.9748227000236511,-0.07799366116523743,-0.07428799569606781,0.0016823789337649941,0.40884456,0.13092184,0.40079305,0.6850641,0.057430826,0.23404063,-0.6874692,31.0,21.0,24.0,28.0,27.0,35.0
1753699228817,2025-07-28 12:40:28.817055,4.925577,3.2353692,-1.6119773,-0.28041688,0.46285084,-0.167889,-1.2963625192642212,1.5756925344467163,-0.9748227000236511,-0.07799366116523743,-0.07428799569606781,0.0016823789337649941,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,31.0,21.0,24.0,28.0,27.0,35.0
1753699228818,2025-07-28 12:40:28.818585,5.262542,2.9798818,-1.4126263,-0.2783438,0.46674848,-0.16921233,-1.2963625192642212,1.5756925344467163,-0.9748227000236511,-0.07799366116523743,-0.07428799569606781,0.0016823789337649941,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,31.0,21.0,24.0,28.0,27.0,35.0
1753699228820,2025-07-28 12:40:28.820605,5.3909044,3.069888,-1.5322094,-0.279214,0.4682745,-0.17165004,-1.2963625192642212,1.5756925344467163,-0.9748227000236511,-0.07799366116523743,-0.07428799569606781,0.0016823789337649941,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,31.0,21.0,24.0,28.0,27.0,35.0
1753699228822,2025-07-28 12:40:28.822907,5.297872,3.0848622,-1.3930564,-0.27990314,0.47017393,-0.1701241,-1.341347336769104,1.6018232107162476,-0.9726406931877136,-0.07648375630378723,-0.07304422557353973,0.0016605189302936196,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,33.0,23.0,27.0,18.0,27.0,42.0
1753699228824,2025-07-28 12:40:28.824642,5.2377753,3.2909517,-1.4352403,-0.28151608,0.46902132,-0.1635208,-1.341347336769104,1.6018232107162476,-0.9726406931877136,-0.07648375630378723,-0.07304422557353973,0.0016605189302936196,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,33.0,23.0,27.0,18.0,27.0,42.0
1753699228826,2025-07-28 12:40:28.826972,5.1349974,3.0898724,-1.6115289,-0.27874956,0.46675485,-0.16954933,-1.341347336769104,1.6018232107162476,-0.9726406931877136,-0.07648375630378723,-0.07304422557353973,0.0016605189302936196,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,33.0,23.0,27.0,18.0,27.0,42.0
1753699228828,2025-07-28 12:40:28.828914,5.228548,3.1369853,-1.6221331,-0.278357,0.4658359,-0.16840236,-1.341347336769104,1.6018232107162476,-0.9726406931877136,-0.07648375630378723,-0.07304422557353973,0.0016605189302936196,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,33.0,23.0,27.0,18.0,27.0,42.0
1753699228830,2025-07-28 12:40:28.830734,5.336172,3.040227,-1.6879075,-0.2806377,0.4663008,-0.17334248,-1.341347336769104,1.6018232107162476,-0.9726406931877136,-0.07648375630378723,-0.07304422557353973,0.0016605189302936196,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,33.0,23.0,27.0,18.0,27.0,42.0
1753699228832,2025-07-28 12:40:28.832918,5.25767,3.2148838,-1.7325537,-0.27909026,0.46975428,-0.17607264,-1.3465583324432373,1.5716794729232788,-0.9971768260002136,-0.07848203182220459,-0.0723070353269577,0.0016949741402640939,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,17.0,17.0,23.0,29.0,25.0,38.0
1753699228834,2025-07-28 12:40:28.834587,4.8320484,3.2316966,-1.646446,-0.2768056,0.46210942,-0.16942537,-1.3465583324432373,1.5716794729232788,-0.9971768260002136,-0.07848203182220459,-0.0723070353269577,0.0016949741402640939,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,17.0,17.0,23.0,29.0,25.0,38.0
1753699228837,2025-07-28 12:40:28.837056,5.2216535,3.1672487,-1.7334249,-0.2757836,0.4647122,-0.1711149,-1.3465583324432373,1.5716794729232788,-0.9971768260002136,-0.07848203182220459,-0.0723070353269577,0.0016949741402640939,0.40885025,0.13091335,0.400791,0.6850755,0.057405416,0.23403144,-0.68746305,17.0,17.0,23.0,29.0,25.0,38.0
1753699228839,2025-07-28 12:40:28.839091,5.138046,2.8505244,-1.7726393,-0.2763063,0.46402305,-0.16801259,-1.3465583324432373,1.5716794729232788,-0.9971768260002136,-0.07848203182220459,-0.0723070353269577,0.0016949741402640939,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,17.0,17.0,23.0,29.0,25.0,38.0
1753699228840,2025-07-28 12:40:28.840575,5.197377,2.7581823,-1.6149131,-0.27542144,0.4630072,-0.17904608,-1.3465583324432373,1.5716794729232788,-0.9971768260002136,-0.07848203182220459,-0.0723070353269577,0.0016949741402640939,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,17.0,17.0,23.0,29.0,25.0,38.0
1753699228842,2025-07-28 12:40:28.842983,5.0396614,3.1061966,-1.4737548,-0.27764082,0.464979,-0.17424114,-1.331230878829956,1.623792052268982,-1.0390660762786865,-0.07754442095756531,-0.07388831675052643,0.0018758742371574044,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,33.0,30.0,23.0,23.0,49.0,21.0
1753699228844,2025-07-28 12:40:28.844743,5.160918,3.1904795,-1.539967,-0.27603656,0.46358818,-0.1737345,-1.331230878829956,1.623792052268982,-1.0390660762786865,-0.07754442095756531,-0.07388831675052643,0.0018758742371574044,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,33.0,30.0,23.0,23.0,49.0,21.0
1753699228846,2025-07-28 12:40:28.846857,5.4697247,3.0346477,-1.6711416,-0.2787594,0.46731496,-0.16848679,-1.331230878829956,1.623792052268982,-1.0390660762786865,-0.07754442095756531,-0.07388831675052643,0.0018758742371574044,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,33.0,30.0,23.0,23.0,49.0,21.0
1753699228848,2025-07-28 12:40:28.848556,5.442437,3.1465917,-1.5707781,-0.27921548,0.46935534,-0.1733611,-1.331230878829956,1.623792052268982,-1.0390660762786865,-0.07754442095756531,-0.07388831675052643,0.0018758742371574044,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,33.0,30.0,23.0,23.0,49.0,21.0
1753699228850,2025-07-28 12:40:28.850737,5.273776,2.8942485,-1.3912739,-0.27618802,0.46765718,-0.16972005,-1.331230878829956,1.623792052268982,-1.0390660762786865,-0.07754442095756531,-0.07388831675052643,0.0018758742371574044,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,33.0,30.0,23.0,23.0,49.0,21.0
1753699228852,2025-07-28 12:40:28.852321,5.3386607,3.084576,-1.6265522,-0.27898803,0.4677977,-0.17163943,-1.3423429727554321,1.6009877920150757,-0.9743077158927917,-0.07774007320404053,-0.07376269996166229,0.0017027115682139993,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,33.0,30.0,23.0,23.0,49.0,21.0
1753699228854,2025-07-28 12:40:28.854897,5.3331146,3.4282024,-1.8441467,-0.28034943,0.46557894,-0.17004742,-1.3423429727554321,1.6009877920150757,-0.9743077158927917,-0.07774007320404053,-0.07376269996166229,0.0017027115682139993,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,18.0,14.0,11.0,7.0,1.0,4.0
1753699228856,2025-07-28 12:40:28.856711,5.057012,3.0839272,-1.6849337,-0.27699584,0.4673771,-0.17387924,-1.3423429727554321,1.6009877920150757,-0.9743077158927917,-0.07774007320404053,-0.07376269996166229,0.0017027115682139993,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,18.0,14.0,11.0,7.0,1.0,4.0
1753699228858,2025-07-28 12:40:28.858358,5.5743775,3.356202,-1.4780827,-0.28204426,0.47129485,-0.17085572,-1.3423429727554321,1.6009877920150757,-0.9743077158927917,-0.07774007320404053,-0.07376269996166229,0.0017027115682139993,0.4088337,0.13092877,0.40078706,0.68507093,0.057409663,0.2340148,-0.68747294,18.0,14.0,11.0,7.0,1.0,4.0
1753699228861,2025-07-28 12:40:28.861227,5.3250556,3.3720794,-1.5797217,-0.27810267,0.46674433,-0.17333853,-1.3423429727554321,1.6009877920150757,-0.9743077158927917,-0.07774007320404053,-0.07376269996166229,0.0017027115682139993,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,18.0,14.0,11.0,7.0,1.0,4.0
1753699228862,2025-07-28 12:40:28.862584,5.5005727,2.9161959,-1.4715533,-0.2783298,0.4712771,-0.1751311,-1.3283296823501587,1.6002362966537476,-0.9949833750724792,-0.07692956924438477,-0.07320035994052887,0.0018330818274989724,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,18.0,14.0,11.0,7.0,1.0,4.0
1753699228864,2025-07-28 12:40:28.864203,4.954239,3.1412687,-1.4742992,-0.27696583,0.46233237,-0.17494132,-1.3283296823501587,1.6002362966537476,-0.9949833750724792,-0.07692956924438477,-0.07320035994052887,0.0018330818274989724,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,52.0,47.0,63.0,73.0,59.0,51.0
1753699228866,2025-07-28 12:40:28.866631,5.592205,3.0102177,-1.5243231,-0.27714258,0.47428086,-0.17628749,-1.3283296823501587,1.6002362966537476,-0.9949833750724792,-0.07692956924438477,-0.07320035994052887,0.0018330818274989724,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,52.0,47.0,63.0,73.0,59.0,51.0
1753699228868,2025-07-28 12:40:28.868415,5.1744723,3.2537205,-1.5057838,-0.27759135,0.4649028,-0.17320223,-1.3283296823501587,1.6002362966537476,-0.9949833750724792,-0.07692956924438477,-0.07320035994052887,0.0018330818274989724,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,52.0,47.0,63.0,73.0,59.0,51.0
1753699228870,2025-07-28 12:40:28.870651,5.185773,2.8027494,-1.6224905,-0.2729978,0.4659322,-0.17793073,-1.3283296823501587,1.6002362966537476,-0.9949833750724792,-0.07692956924438477,-0.07320035994052887,0.0018330818274989724,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,52.0,47.0,63.0,73.0,59.0,51.0
1753699228872,2025-07-28 12:40:28.872610,5.176341,3.1619775,-1.516327,-0.27554023,0.46711522,-0.17555994,-1.3128248453140259,1.57425057888031,-0.9749047160148621,-0.07801675796508789,-0.07339002192020416,0.001518264994956553,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,52.0,47.0,63.0,73.0,59.0,51.0
1753699228874,2025-07-28 12:40:28.874263,4.955795,2.9633362,-1.4699757,-0.2756825,0.4636394,-0.17308289,-1.3128248453140259,1.57425057888031,-0.9749047160148621,-0.07801675796508789,-0.07339002192020416,0.001518264994956553,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,4.0,22.0,3.0,3.0,8.0,2.0
1753699228876,2025-07-28 12:40:28.876668,5.389407,2.674768,-1.4451894,-0.27373296,0.46416235,-0.17375886,-1.3128248453140259,1.57425057888031,-0.9749047160148621,-0.07801675796508789,-0.07339002192020416,0.001518264994956553,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,4.0,22.0,3.0,3.0,8.0,2.0
1753699228878,2025-07-28 12:40:28.878503,4.9919753,3.034893,-1.5057713,-0.2780458,0.4612222,-0.17380862,-1.3128248453140259,1.57425057888031,-0.9749047160148621,-0.07801675796508789,-0.07339002192020416,0.001518264994956553,0.40884575,0.13092287,0.4007887,0.68507123,0.057405993,0.23401602,-0.6874725,4.0,22.0,3.0,3.0,8.0,2.0
1753699228881,2025-07-28 12:40:28.881150,4.973218,2.8941658,-1.5578233,-0.2723906,0.46158192,-0.17333253,-1.3128248453140259,1.57425057888031,-0.9749047160148621,-0.07801675796508789,-0.07339002192020416,0.001518264994956553,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,4.0,22.0,3.0,3.0,8.0,2.0
1753699228882,2025-07-28 12:40:28.882514,4.91423,2.8583205,-1.3825859,-0.27463242,0.46242782,-0.16887063,-1.3594615459442139,1.5232137441635132,-0.9770790934562683,-0.07978880405426025,-0.07289640605449677,0.002028730232268572,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,4.0,22.0,3.0,3.0,8.0,2.0
1753699228884,2025-07-28 12:40:28.884322,5.2474847,3.1209164,-1.5022762,-0.2754311,0.4671148,-0.17112471,-1.3594615459442139,1.5232137441635132,-0.9770790934562683,-0.07978880405426025,-0.07289640605449677,0.002028730232268572,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,58.0,51.0,41.0,80.0,64.0,50.0
1753699228886,2025-07-28 12:40:28.886685,5.216912,2.8885214,-1.5225348,-0.27611554,0.4637841,-0.17403379,-1.3594615459442139,1.5232137441635132,-0.9770790934562683,-0.07978880405426025,-0.07289640605449677,0.002028730232268572,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,58.0,51.0,41.0,80.0,64.0,50.0
1753699228888,2025-07-28 12:40:28.888736,5.161303,3.00324,-1.3813987,-0.27935493,0.46453604,-0.17386729,-1.3594615459442139,1.5232137441635132,-0.9770790934562683,-0.07978880405426025,-0.07289640605449677,0.002028730232268572,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,58.0,51.0,41.0,80.0,64.0,50.0
1753699228890,2025-07-28 12:40:28.890392,5.2817917,3.0504305,-1.6264316,-0.2784802,0.46877676,-0.1735782,-1.3594615459442139,1.5232137441635132,-0.9770790934562683,-0.07978880405426025,-0.07289640605449677,0.002028730232268572,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,58.0,51.0,41.0,80.0,64.0,50.0
1753699228892,2025-07-28 12:40:28.892132,5.05811,2.9383087,-1.5803984,-0.27903533,0.46810722,-0.16920885,-1.3274141550064087,1.5498708486557007,-0.9751164317131042,-0.07826310396194458,-0.07323296368122101,0.0018344601849094033,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,58.0,51.0,41.0,80.0,64.0,50.0
1753699228894,2025-07-28 12:40:28.894575,4.902925,2.9623535,-1.5321159,-0.27681687,0.46775877,-0.17171437,-1.3274141550064087,1.5498708486557007,-0.9751164317131042,-0.07826310396194458,-0.07323296368122101,0.0018344601849094033,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,13.0,4.0,6.0,1.0,2.0,30.0
1753699228896,2025-07-28 12:40:28.896473,5.2708817,3.3515522,-1.4531233,-0.2804042,0.46544942,-0.17178194,-1.3274141550064087,1.5498708486557007,-0.9751164317131042,-0.07826310396194458,-0.07323296368122101,0.0018344601849094033,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,13.0,4.0,6.0,1.0,2.0,30.0
1753699228898,2025-07-28 12:40:28.898664,5.284437,3.0590882,-1.4951321,-0.27810642,0.4693502,-0.17362797,-1.3274141550064087,1.5498708486557007,-0.9751164317131042,-0.07826310396194458,-0.07323296368122101,0.0018344601849094033,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,13.0,4.0,6.0,1.0,2.0,30.0
1753699228900,2025-07-28 12:40:28.900477,5.240494,2.8343818,-1.6590698,-0.27948567,0.46965045,-0.1712619,-1.3274141550064087,1.5498708486557007,-0.9751164317131042,-0.07826310396194458,-0.07323296368122101,0.0018344601849094033,0.40884852,0.13091043,0.40079224,0.6850644,0.057411775,0.23404072,-0.68747044,13.0,4.0,6.0,1.0,2.0,30.0
1753699228902,2025-07-28 12:40:28.902366,4.847515,3.224748,-1.6168772,-0.27790338,0.4641204,-0.17006849,-1.3517404794692993,1.5615743398666382,-0.9962899088859558,-0.07795211672782898,-0.07259808480739594,0.001836829469539225,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,13.0,4.0,6.0,1.0,2.0,30.0
1753699228904,2025-07-28 12:40:28.904608,5.3036823,3.188794,-1.5696142,-0.2756632,0.4671251,-0.17095928,-1.3517404794692993,1.5615743398666382,-0.9962899088859558,-0.07795211672782898,-0.07259808480739594,0.001836829469539225,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,41.0,37.0,47.0,67.0,67.0,52.0
1753699228906,2025-07-28 12:40:28.906312,5.3471766,3.0785062,-1.5327415,-0.275698,0.46791235,-0.16720723,-1.3517404794692993,1.5615743398666382,-0.9962899088859558,-0.07795211672782898,-0.07259808480739594,0.001836829469539225,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,41.0,37.0,47.0,67.0,67.0,52.0
1753699228908,2025-07-28 12:40:28.908150,5.158108,3.0659735,-1.550768,-0.27737087,0.46480045,-0.17079087,-1.3517404794692993,1.5615743398666382,-0.9962899088859558,-0.07795211672782898,-0.07259808480739594,0.001836829469539225,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,41.0,37.0,47.0,67.0,67.0,52.0
1753699228910,2025-07-28 12:40:28.910647,5.0541887,2.831371,-1.4879508,-0.27450216,0.4637086,-0.17094764,-1.3517404794692993,1.5615743398666382,-0.9962899088859558,-0.07795211672782898,-0.07259808480739594,0.001836829469539225,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,41.0,37.0,47.0,67.0,67.0,52.0
1753699228912,2025-07-28 12:40:28.912534,5.1998477,2.9975336,-1.5268488,-0.27576953,0.46642438,-0.16904359,-1.2980543375015259,1.6249173879623413,-0.9742524027824402,-0.07749742269515991,-0.0742579847574234,0.0017050547758117318,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,41.0,37.0,47.0,67.0,67.0,52.0
1753699228914,2025-07-28 12:40:28.914386,5.0102544,2.9588878,-1.5670297,-0.27813894,0.4622297,-0.17196092,-1.2980543375015259,1.6249173879623413,-0.9742524027824402,-0.07749742269515991,-0.0742579847574234,0.0017050547758117318,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,9.0,7.0,16.0,2.0,22.0,3.0
1753699228916,2025-07-28 12:40:28.916734,5.3928876,3.2523477,-1.6373453,-0.2790182,0.4685581,-0.17062078,-1.2980543375015259,1.6249173879623413,-0.9742524027824402,-0.07749742269515991,-0.0742579847574234,0.0017050547758117318,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,9.0,7.0,16.0,2.0,22.0,3.0
1753699228918,2025-07-28 12:40:28.918461,5.2236648,2.8246915,-1.6228788,-0.27552542,0.46226546,-0.17959231,-1.2980543375015259,1.6249173879623413,-0.9742524027824402,-0.07749742269515991,-0.0742579847574234,0.0017050547758117318,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,9.0,7.0,16.0,2.0,22.0,3.0
1753699228920,2025-07-28 12:40:28.920370,5.1644697,3.1108425,-1.3897014,-0.2767629,0.46333936,-0.17414862,-1.2980543375015259,1.6249173879623413,-0.9742524027824402,-0.07749742269515991,-0.0742579847574234,0.0017050547758117318,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,9.0,7.0,16.0,2.0,22.0,3.0
1753699228922,2025-07-28 12:40:28.922160,5.179481,3.0421333,-1.4097664,-0.27922955,0.4680919,-0.1718054,-1.307671308517456,1.5858091115951538,-1.0183370113372803,-0.07812845706939697,-0.07380931079387665,0.0018573148408904672,0.40884888,0.1309208,0.40077928,0.6850725,0.05740432,0.23401757,-0.68747085,9.0,7.0,16.0,2.0,22.0,3.0
1753699228924,2025-07-28 12:40:28.924629,5.1610136,2.7605076,-1.5176302,-0.2735877,0.46652105,-0.1720175,-1.307671308517456,1.5858091115951538,-1.0183370113372803,-0.07812845706939697,-0.07380931079387665,0.0018573148408904672,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,51.0,40.0,51.0,69.0,82.0,62.0
1753699228926,2025-07-28 12:40:28.926328,5.177912,2.7391727,-1.4454601,-0.27849367,0.46335274,-0.17022882,-1.307671308517456,1.5858091115951538,-1.0183370113372803,-0.07812845706939697,-0.07380931079387665,0.0018573148408904672,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,51.0,40.0,51.0,69.0,82.0,62.0
1753699228928,2025-07-28 12:40:28.928712,5.020831,3.0797443,-1.71858,-0.27735144,0.46636996,-0.17582712,-1.307671308517456,1.5858091115951538,-1.0183370113372803,-0.07812845706939697,-0.07380931079387665,0.0018573148408904672,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,51.0,40.0,51.0,69.0,82.0,62.0
1753699228930,2025-07-28 12:40:28.930531,5.3892283,3.1138937,-1.6119986,-0.27823097,0.47069708,-0.17407988,-1.307671308517456,1.5858091115951538,-1.0183370113372803,-0.07812845706939697,-0.07380931079387665,0.0018573148408904672,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,51.0,40.0,51.0,69.0,82.0,62.0
1753699228932,2025-07-28 12:40:28.932417,4.9378777,3.1500099,-1.6565508,-0.2778378,0.46546677,-0.16930816,-1.3264261484146118,1.575848937034607,-0.9525677561759949,-0.07757103443145752,-0.07323090732097626,0.0018324932316318154,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,51.0,40.0,51.0,69.0,82.0,62.0
1753699228934,2025-07-28 12:40:28.934183,5.365515,3.2242343,-1.5568439,-0.28077817,0.47028562,-0.16745462,-1.3264261484146118,1.575848937034607,-0.9525677561759949,-0.07757103443145752,-0.07323090732097626,0.0018324932316318154,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,9.0,10.0,12.0,4.0,2.0,10.0
1753699228936,2025-07-28 12:40:28.936617,5.305218,3.0418181,-1.4852227,-0.28057492,0.4678924,-0.17492731,-1.3264261484146118,1.575848937034607,-0.9525677561759949,-0.07757103443145752,-0.07323090732097626,0.0018324932316318154,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,9.0,10.0,12.0,4.0,2.0,10.0
1753699228938,2025-07-28 12:40:28.938398,5.028699,2.7774086,-1.4129816,-0.27554876,0.46476087,-0.16824377,-1.3264261484146118,1.575848937034607,-0.9525677561759949,-0.07757103443145752,-0.07323090732097626,0.0018324932316318154,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,9.0,10.0,12.0,4.0,2.0,10.0
1753699228940,2025-07-28 12:40:28.940085,5.059938,2.786282,-1.4959784,-0.27898407,0.46634862,-0.17209332,-1.3264261484146118,1.575848937034607,-0.9525677561759949,-0.07757103443145752,-0.07323090732097626,0.0018324932316318154,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,9.0,10.0,12.0,4.0,2.0,10.0
1753699228942,2025-07-28 12:40:28.942379,5.0823703,3.0067532,-1.4052546,-0.27602497,0.4647799,-0.1795472,-1.3266359567642212,1.551007628440857,-0.9955517649650574,-0.07742577791213989,-0.07323037087917328,0.0018104097107425332,0.40884924,0.13091739,0.40079784,0.6850661,0.057406656,0.23402244,-0.6874754,9.0,10.0,12.0,4.0,2.0,10.0
1753699228944,2025-07-28 12:40:28.944582,5.335739,2.7980297,-1.4483951,-0.27686015,0.46589947,-0.16839677,-1.3266359567642212,1.551007628440857,-0.9955517649650574,-0.07742577791213989,-0.07323037087917328,0.0018104097107425332,0.40884632,0.13091701,0.40078628,0.6850713,0.057406135,0.2340262,-0.68746895,36.0,53.0,67.0,73.0,46.0,46.0
1753699228946,2025-07-28 12:40:28.946575,5.3724346,2.836884,-1.3169494,-0.2774542,0.46953464,-0.1723202,-1.3266359567642212,1.551007628440857,-0.9955517649650574,-0.07742577791213989,-0.07323037087917328,0.0018104097107425332,0.40884632,0.13091701,0.40078628,0.6850713,0.057406135,0.2340262,-0.68746895,36.0,53.0,67.0,73.0,46.0,46.0
1753699228948,2025-07-28 12:40:28.948524,5.048671,2.7517188,-1.4670221,-0.27216718,0.46350455,-0.16981068,-1.3266359567642212,1.551007628440857,-0.9955517649650574,-0.07742577791213989,-0.07323037087917328,0.0018104097107425332,0.40884632,0.13091701,0.40078628,0.6850713,0.057406135,0.2340262,-0.68746895,36.0,53.0,67.0,73.0,46.0,46.0
1753699228950,2025-07-28 12:40:28.950236,5.1789374,2.7924678,-1.3920012,-0.27584106,0.465425,-0.17526688,-1.3266359567642212,1.551007628440857,-0.9955517649650574,-0.07742577791213989,-0.07323037087917328,0.0018104097107425332,0.40884632,0.13091701,0.40078628,0.6850713,0.057406135,0.2340262,-0.68746895,36.0,53.0,67.0,73.0,46.0,46.0
1753699228952,2025-07-28 12:40:28.952590,5.3446403,2.906929,-1.3973209,-0.2751049,0.46744004,-0.17288162,-1.2599340677261353,1.6127675771713257,-0.9958588480949402,-0.07741692662239075,-0.07504640519618988,0.0018512128153815866,0.40884632,0.13091701,0.40078628,0.6850713,0.057406135,0.2340262,-0.68746895,36.0,53.0,67.0,73.0,46.0,46.0
1753699228954,2025-07-28 12:40:28.954349,5.0328684,3.21066,-1.5364133,-0.27765718,0.4605651,-0.17148563,-1.2599340677261353,1.6127675771713257,-0.9958588480949402,-0.07741692662239075,-0.07504640519618988,0.0018512128153815866,0.40884632,0.13091701,0.40078628,0.6850713,0.057406135,0.2340262,-0.68746895,6.0,8.0,6.0,5.0,8.0,6.0
1753699228956,2025-07-28 12:40:28.956141,5.2923036,2.7302225,-1.4010456,-0.27440816,0.46712983,-0.1692263,-1.2599340677261353,1.6127675771713257,-0.9958588480949402,-0.07741692662239075,-0.07504640519618988,0.0018512128153815866,0.40884632,0.13091701,0.40078628,0.6850713,0.057406135,0.2340262,-0.68746895,6.0,8.0,6.0,5.0,8.0,6.0
